Sat Feb  8 21:03:28 2020,494,0,-7.91,-0.02,0.73,-0.69,-2.02,0.96,5
Sat Feb  8 21:03:28 2020,495,0,-7.95,0.35,0.57,3.6,-1.47,1.21,5
Sat Feb  8 21:03:28 2020,496,0,-7.89,0.41,0.54,0.39,-2.88,1.52,5
Sat Feb  8 21:03:29 2020,497,0,-7.73,0.27,0.49,2.65,-4.79,-1.6,5
Sat Feb  8 21:03:29 2020,498,0,-7.79,0.35,0.52,2.12,-4.57,-2.16,5
Sat Feb  8 21:03:29 2020,499,0,-7.79,0.36,0.49,1.62,-3.16,-0.41,5
Sat Feb  8 21:03:29 2020,500,0,-7.9,0.43,0.53,1.34,-5.7,-0.16,5
Sat Feb  8 21:03:30 2020,501,0,-7.86,0.36,0.39,0.57,-6.01,-1.95,5
Sat Feb  8 21:03:30 2020,502,0,-7.84,0.3,0.55,1.88,-6.5,-0.55,5
Sat Feb  8 21:03:30 2020,503,0,-8,0.38,0.68,1.4,-2.21,-0.8,5
Sat Feb  8 21:03:30 2020,504,0,-7.71,0.33,0.42,2.39,-1.06,-1.13,5
Sat Feb  8 21:03:31 2020,505,0,-7.8,0.29,0.48,2.94,-3.19,-0.83,5
Sat Feb  8 21:03:31 2020,506,0,-7.89,0.3,0.64,1.31,-2.58,-2.95,5
Sat Feb  8 21:03:31 2020,507,0,-7.74,0.36,0.71,2.18,-2.86,-1.24,5
Sat Feb  8 21:03:31 2020,508,0,-8.01,0.32,0.65,2.99,-4.22,-2.87,5
Sat Feb  8 21:03:32 2020,509,0,-7.74,0.34,0.37,1.29,-5.43,-1.44,5
Sat Feb  8 21:03:32 2020,510,0,-7.96,0.35,0.59,1.85,-5.51,-0.25,5
Sat Feb  8 21:03:32 2020,511,0,-7.79,0.33,0.45,2.37,-3.79,-1.15,5
Sat Feb  8 21:03:32 2020,512,0,-7.94,0.39,0.55,2.09,-2.44,-1.57,5
Sat Feb  8 21:03:33 2020,513,0,-7.88,0.29,0.58,0.96,-2.6,-1.56,5
Sat Feb  8 21:03:33 2020,514,0,-7.77,0.37,0.47,1.41,-5.04,-2.15,5
Sat Feb  8 21:03:33 2020,515,0,-7.86,0.39,0.45,1.61,-6.44,-2.01,5
Sat Feb  8 21:03:33 2020,516,0,-7.79,0.32,0.59,1.15,-3.54,-0.85,5
Sat Feb  8 21:03:34 2020,517,0,-7.87,0.41,0.58,3.28,-3.11,-1.02,5
Sat Feb  8 21:03:34 2020,518,0,-7.99,0.36,0.47,2,-4.02,-1.11,5
Sat Feb  8 21:03:34 2020,519,0,-7.78,0.35,0.44,1.87,-4.68,-1.47,5
Sat Feb  8 21:03:34 2020,520,0,-7.87,0.34,0.47,1.98,-3.47,-1.89,5
Sat Feb  8 21:03:35 2020,521,0,-7.88,0.42,0.6,1.42,-3.12,-0.8,5
Sat Feb  8 21:03:35 2020,522,0,-7.87,0.33,0.45,0.98,-3.11,1.4,5
Sat Feb  8 21:03:35 2020,523,0,-7.85,0.37,0.42,1.35,-4.66,-2.36,5
Sat Feb  8 21:03:35 2020,524,0,-7.83,0.37,0.42,2.56,-2.01,-0.5,5
Sat Feb  8 21:03:36 2020,525,0,-7.91,0.46,0.61,2.77,-2.89,-2.44,5
Sat Feb  8 21:03:36 2020,526,0,-7.92,0.4,0.6,3.44,0.62,-0.42,5
Sat Feb  8 21:03:36 2020,527,0,-7.86,0.38,0.43,1.83,-4.3,-1.69,5
Sat Feb  8 21:03:37 2020,528,0,-7.84,0.32,0.25,1.37,-3.04,-0.87,5
Sat Feb  8 21:03:37 2020,529,0,-7.87,0.37,0.44,2.34,-4.52,-2.31,5
Sat Feb  8 21:03:37 2020,530,0,-7.81,0.41,0.39,2.08,-2.78,-2.41,5
Sat Feb  8 21:03:37 2020,531,0,-7.8,0.33,0.34,1.31,-3.66,-0.99,5
Sat Feb  8 21:03:38 2020,532,0,-7.97,0.46,0.34,2.21,-3.14,-1.08,5
Sat Feb  8 21:03:38 2020,533,0,-8.03,0.49,0.51,2.36,-4.22,1.3,5
Sat Feb  8 21:05:05 2020,870,0,-7.77,0.26,0.86,1.6,-4.31,-1.13,6
Sat Feb  8 21:05:05 2020,871,0,-7.8,0.26,0.86,1.66,-4.2,-1.32,6
Sat Feb  8 21:05:05 2020,872,0,-7.78,0.25,0.95,1.7,-4.03,-1.45,6
Sat Feb  8 21:05:06 2020,873,0,-7.76,0.27,0.94,1.92,-4.16,-1.37,6
Sat Feb  8 21:05:06 2020,874,0,-7.74,0.3,0.91,1.79,-4.15,-1.29,6
Sat Feb  8 21:05:06 2020,875,0,-7.72,0.24,0.9,1.74,-4.06,-1.37,6
Sat Feb  8 21:05:06 2020,876,0,-7.75,0.28,0.92,1.72,-3.99,-1.31,6
Sat Feb  8 21:05:07 2020,877,0,-7.73,0.28,0.98,1.85,-4.06,-1.36,6
Sat Feb  8 21:05:07 2020,878,0,-7.77,0.26,0.95,1.69,-4.1,-1.31,6
Sat Feb  8 21:05:07 2020,879,0,-7.8,0.23,0.9,1.67,-4.33,-1.53,6
Sat Feb  8 21:05:07 2020,880,0,-7.77,0.29,0.88,1.86,-3.98,-1.41,6
Sat Feb  8 21:05:08 2020,881,0,-7.8,0.29,0.88,1.64,-4.15,-1.33,6
